headway_seconds,station_id,station_name,zone,station_type,mechanism,applicable,baseline_rho,mild_severity_value,mild_physical_parameter,mild_effective_rho,moderate_severity_value,moderate_physical_parameter,moderate_effective_rho,severe_severity_value,severe_physical_parameter,severe_effective_rho,classification,highest_workload_variant,equation_source,buffer_capacity_used_in_classification,notes
102.5,S05,Structural Adhesive / Body Bonding,body_joining,ADHESIVE_SEALING,MANUAL_VARIATION,False,0.3121951219512195,0.25,cycle_multiplier=1.2750,0.3121951219512195,0.5,cycle_multiplier=1.4000,0.3121951219512195,0.8,cycle_multiplier=1.5500,0.3121951219512195,INCAPABLE,,current Flow-v2 physical equation,False,capacity classification uses service/demand deficit only
102.5,S05,Structural Adhesive / Body Bonding,body_joining,ADHESIVE_SEALING,MICRO_STOPS,True,0.3121951219512195,0.25,expected_extra_seconds_per_visit=7.5672,0.38602134146341466,0.5,expected_extra_seconds_per_visit=15.8813,0.46713414634146344,0.8,expected_extra_seconds_per_visit=29.8800,0.6037073170731707,INCAPABLE,,current Flow-v2 physical equation,False,capacity classification uses service/demand deficit only
102.5,S05,Structural Adhesive / Body Bonding,body_joining,ADHESIVE_SEALING,VEHICLE_MIX_OVERLOAD,True,0.3121951219512195,0.25,shift_toward_actual_slowest_variant=0.25,0.3121951219512195,0.5,shift_toward_actual_slowest_variant=0.60,0.3121951219512195,0.8,shift_toward_actual_slowest_variant=1.00,0.3121951219512195,INCAPABLE,ICE_SEDAN,current Flow-v2 physical equation,False,capacity classification uses service/demand deficit only
102.5,S05,Structural Adhesive / Body Bonding,body_joining,ADHESIVE_SEALING,ARRIVAL_BURST,True,0.3121951219512195,0.25,arrival_headway_multiplier=0.95,0.32862644415917847,0.5,arrival_headway_multiplier=0.88,0.3547671840354767,0.8,arrival_headway_multiplier=0.78,0.4002501563477173,INCAPABLE,,provisional Phase-D demand-side design; not yet implemented,False,capacity classification uses service/demand deficit only
102.5,S05,Structural Adhesive / Body Bonding,body_joining,ADHESIVE_SEALING,EQUIPMENT_DEGRADATION_UNSEEN,True,0.3121951219512195,0.25,cycle_multiplier=1.4000,0.4370731707317073,0.5,cycle_multiplier=1.6000,0.4995121951219512,0.8,cycle_multiplier=1.8400,0.574439024390244,INCAPABLE,,current Flow-v2 physical equation,False,UNSEEN robustness only; excluded from supervised development
102.5,S06,Robotic Body Handling / Positioning,body_joining,ROBOTIC_HANDLING_ASSEMBLY,MANUAL_VARIATION,False,0.2926829268292683,0.25,cycle_multiplier=1.2750,0.2926829268292683,0.5,cycle_multiplier=1.4000,0.2926829268292683,0.8,cycle_multiplier=1.5500,0.2926829268292683,INCAPABLE,,current Flow-v2 physical equation,False,capacity classification uses service/demand deficit only
102.5,S06,Robotic Body Handling / Positioning,body_joining,ROBOTIC_HANDLING_ASSEMBLY,MICRO_STOPS,True,0.2926829268292683,0.25,expected_extra_seconds_per_visit=7.5672,0.3665091463414634,0.5,expected_extra_seconds_per_visit=15.8813,0.4476219512195122,0.8,expected_extra_seconds_per_visit=29.8800,0.5841951219512195,INCAPABLE,,current Flow-v2 physical equation,False,capacity classification uses service/demand deficit only
102.5,S06,Robotic Body Handling / Positioning,body_joining,ROBOTIC_HANDLING_ASSEMBLY,VEHICLE_MIX_OVERLOAD,True,0.2926829268292683,0.25,shift_toward_actual_slowest_variant=0.25,0.2926829268292683,0.5,shift_toward_actual_slowest_variant=0.60,0.2926829268292683,0.8,shift_toward_actual_slowest_variant=1.00,0.2926829268292683,INCAPABLE,ICE_SEDAN,current Flow-v2 physical equation,False,capacity classification uses service/demand deficit only
102.5,S06,Robotic Body Handling / Positioning,body_joining,ROBOTIC_HANDLING_ASSEMBLY,ARRIVAL_BURST,True,0.2926829268292683,0.25,arrival_headway_multiplier=0.95,0.3080872913992298,0.5,arrival_headway_multiplier=0.88,0.3325942350332594,0.8,arrival_headway_multiplier=0.78,0.37523452157598497,INCAPABLE,,provisional Phase-D demand-side design; not yet implemented,False,capacity classification uses service/demand deficit only
102.5,S06,Robotic Body Handling / Positioning,body_joining,ROBOTIC_HANDLING_ASSEMBLY,EQUIPMENT_DEGRADATION_UNSEEN,True,0.2926829268292683,0.25,cycle_multiplier=1.4000,0.4097560975609756,0.5,cycle_multiplier=1.6000,0.46829268292682924,0.8,cycle_multiplier=1.8400,0.5385365853658537,INCAPABLE,,current Flow-v2 physical equation,False,UNSEEN robustness only; excluded from supervised development
102.5,S07,Closure Panel Fitting,body_joining,ROBOTIC_HANDLING_ASSEMBLY,MANUAL_VARIATION,False,0.4682926829268293,0.25,cycle_multiplier=1.2750,0.4682926829268293,0.5,cycle_multiplier=1.4000,0.4682926829268293,0.8,cycle_multiplier=1.5500,0.4682926829268293,INCAPABLE,,current Flow-v2 physical equation,False,capacity classification uses service/demand deficit only
102.5,S07,Closure Panel Fitting,body_joining,ROBOTIC_HANDLING_ASSEMBLY,MICRO_STOPS,True,0.4682926829268293,0.25,expected_extra_seconds_per_visit=7.5672,0.5421189024390244,0.5,expected_extra_seconds_per_visit=15.8813,0.6232317073170732,0.8,expected_extra_seconds_per_visit=29.8800,0.7598048780487805,INCAPABLE,,current Flow-v2 physical equation,False,capacity classification uses service/demand deficit only
102.5,S07,Closure Panel Fitting,body_joining,ROBOTIC_HANDLING_ASSEMBLY,VEHICLE_MIX_OVERLOAD,True,0.4682926829268293,0.25,shift_toward_actual_slowest_variant=0.25,0.4682926829268293,0.5,shift_toward_actual_slowest_variant=0.60,0.4682926829268293,0.8,shift_toward_actual_slowest_variant=1.00,0.4682926829268293,INCAPABLE,ICE_SEDAN,current Flow-v2 physical equation,False,capacity classification uses service/demand deficit only
102.5,S07,Closure Panel Fitting,body_joining,ROBOTIC_HANDLING_ASSEMBLY,ARRIVAL_BURST,True,0.4682926829268293,0.25,arrival_headway_multiplier=0.95,0.4929396662387677,0.5,arrival_headway_multiplier=0.88,0.5321507760532151,0.8,arrival_headway_multiplier=0.78,0.600375234521576,INCAPABLE,,provisional Phase-D demand-side design; not yet implemented,False,capacity classification uses service/demand deficit only
102.5,S07,Closure Panel Fitting,body_joining,ROBOTIC_HANDLING_ASSEMBLY,EQUIPMENT_DEGRADATION_UNSEEN,True,0.4682926829268293,0.25,cycle_multiplier=1.4000,0.655609756097561,0.5,cycle_multiplier=1.6000,0.7492682926829269,0.8,cycle_multiplier=1.8400,0.861658536585366,INCAPABLE,,current Flow-v2 physical equation,False,UNSEEN robustness only; excluded from supervised development
102.5,S08,Body Geometry Inspection,body_joining,DIMENSIONAL_INSPECTION,MANUAL_VARIATION,False,0.25365853658536586,0.25,cycle_multiplier=1.2750,0.25365853658536586,0.5,cycle_multiplier=1.4000,0.25365853658536586,0.8,cycle_multiplier=1.5500,0.25365853658536586,INCAPABLE,,current Flow-v2 physical equation,False,capacity classification uses service/demand deficit only
102.5,S08,Body Geometry Inspection,body_joining,DIMENSIONAL_INSPECTION,MICRO_STOPS,True,0.25365853658536586,0.25,expected_extra_seconds_per_visit=7.5672,0.327484756097561,0.5,expected_extra_seconds_per_visit=15.8813,0.4085975609756098,0.8,expected_extra_seconds_per_visit=29.8800,0.5451707317073171,INCAPABLE,,current Flow-v2 physical equation,False,capacity classification uses service/demand deficit only
102.5,S08,Body Geometry Inspection,body_joining,DIMENSIONAL_INSPECTION,VEHICLE_MIX_OVERLOAD,True,0.25365853658536586,0.25,shift_toward_actual_slowest_variant=0.25,0.25365853658536586,0.5,shift_toward_actual_slowest_variant=0.60,0.25365853658536586,0.8,shift_toward_actual_slowest_variant=1.00,0.25365853658536586,INCAPABLE,ICE_SEDAN,current Flow-v2 physical equation,False,capacity classification uses service/demand deficit only
102.5,S08,Body Geometry Inspection,body_joining,DIMENSIONAL_INSPECTION,ARRIVAL_BURST,True,0.25365853658536586,0.25,arrival_headway_multiplier=0.95,0.26700898587933247,0.5,arrival_headway_multiplier=0.88,0.28824833702882485,0.8,arrival_headway_multiplier=0.78,0.3252032520325203,INCAPABLE,,provisional Phase-D demand-side design; not yet implemented,False,capacity classification uses service/demand deficit only
102.5,S08,Body Geometry Inspection,body_joining,DIMENSIONAL_INSPECTION,EQUIPMENT_DEGRADATION_UNSEEN,True,0.25365853658536586,0.25,cycle_multiplier=1.4000,0.3551219512195122,0.5,cycle_multiplier=1.6000,0.4058536585365854,0.8,cycle_multiplier=1.8400,0.4667317073170732,INCAPABLE,,current Flow-v2 physical equation,False,UNSEEN robustness only; excluded from supervised development
102.5,S09,Additional Spot Welding / Reinforcement,body_joining,WELDING_BODY_JOINING,MANUAL_VARIATION,False,0.37073170731707317,0.25,cycle_multiplier=1.2750,0.37073170731707317,0.5,cycle_multiplier=1.4000,0.37073170731707317,0.8,cycle_multiplier=1.5500,0.37073170731707317,INCAPABLE,,current Flow-v2 physical equation,False,capacity classification uses service/demand deficit only
102.5,S09,Additional Spot Welding / Reinforcement,body_joining,WELDING_BODY_JOINING,MICRO_STOPS,True,0.37073170731707317,0.25,expected_extra_seconds_per_visit=7.5672,0.4445579268292683,0.5,expected_extra_seconds_per_visit=15.8813,0.525670731707317,0.8,expected_extra_seconds_per_visit=29.8800,0.6622439024390243,INCAPABLE,,current Flow-v2 physical equation,False,capacity classification uses service/demand deficit only
102.5,S09,Additional Spot Welding / Reinforcement,body_joining,WELDING_BODY_JOINING,VEHICLE_MIX_OVERLOAD,True,0.37073170731707317,0.25,shift_toward_actual_slowest_variant=0.25,0.37073170731707317,0.5,shift_toward_actual_slowest_variant=0.60,0.37073170731707317,0.8,shift_toward_actual_slowest_variant=1.00,0.37073170731707317,INCAPABLE,ICE_SEDAN,current Flow-v2 physical equation,False,capacity classification uses service/demand deficit only
102.5,S09,Additional Spot Welding / Reinforcement,body_joining,WELDING_BODY_JOINING,ARRIVAL_BURST,True,0.37073170731707317,0.25,arrival_headway_multiplier=0.95,0.3902439024390244,0.5,arrival_headway_multiplier=0.88,0.4212860310421286,0.8,arrival_headway_multiplier=0.78,0.47529706066291433,INCAPABLE,,provisional Phase-D demand-side design; not yet implemented,False,capacity classification uses service/demand deficit only
102.5,S09,Additional Spot Welding / Reinforcement,body_joining,WELDING_BODY_JOINING,EQUIPMENT_DEGRADATION_UNSEEN,True,0.37073170731707317,0.25,cycle_multiplier=1.4000,0.5190243902439025,0.5,cycle_multiplier=1.6000,0.593170731707317,0.8,cycle_multiplier=1.8400,0.6821463414634147,INCAPABLE,,current Flow-v2 physical equation,False,UNSEEN robustness only; excluded from supervised development
102.5,S10,Seam / Body Joining,body_joining,WELDING_BODY_JOINING,MANUAL_VARIATION,False,0.4292682926829268,0.25,cycle_multiplier=1.2750,0.4292682926829268,0.5,cycle_multiplier=1.4000,0.4292682926829268,0.8,cycle_multiplier=1.5500,0.4292682926829268,INCAPABLE,,current Flow-v2 physical equation,False,capacity classification uses service/demand deficit only
102.5,S10,Seam / Body Joining,body_joining,WELDING_BODY_JOINING,MICRO_STOPS,True,0.4292682926829268,0.25,expected_extra_seconds_per_visit=7.5672,0.5030945121951219,0.5,expected_extra_seconds_per_visit=15.8813,0.5842073170731708,0.8,expected_extra_seconds_per_visit=29.8800,0.720780487804878,INCAPABLE,,current Flow-v2 physical equation,False,capacity classification uses service/demand deficit only
102.5,S10,Seam / Body Joining,body_joining,WELDING_BODY_JOINING,VEHICLE_MIX_OVERLOAD,True,0.4292682926829268,0.25,shift_toward_actual_slowest_variant=0.25,0.4292682926829268,0.5,shift_toward_actual_slowest_variant=0.60,0.4292682926829268,0.8,shift_toward_actual_slowest_variant=1.00,0.4292682926829268,INCAPABLE,ICE_SEDAN,current Flow-v2 physical equation,False,capacity classification uses service/demand deficit only
102.5,S10,Seam / Body Joining,body_joining,WELDING_BODY_JOINING,ARRIVAL_BURST,True,0.4292682926829268,0.25,arrival_headway_multiplier=0.95,0.45186136071887034,0.5,arrival_headway_multiplier=0.88,0.4878048780487805,0.8,arrival_headway_multiplier=0.78,0.5503439649781113,INCAPABLE,,provisional Phase-D demand-side design; not yet implemented,False,capacity classification uses service/demand deficit only
102.5,S10,Seam / Body Joining,body_joining,WELDING_BODY_JOINING,EQUIPMENT_DEGRADATION_UNSEEN,True,0.4292682926829268,0.25,cycle_multiplier=1.4000,0.6009756097560975,0.5,cycle_multiplier=1.6000,0.686829268292683,0.8,cycle_multiplier=1.8400,0.7898536585365854,INCAPABLE,,current Flow-v2 physical equation,False,UNSEEN robustness only; excluded from supervised development
102.5,S11,Body Finishing / Manual Inspection,body_joining,MANUAL_ASSEMBLY,MANUAL_VARIATION,True,0.7024390243902439,0.25,cycle_multiplier=1.2750,0.8956097560975609,0.5,cycle_multiplier=1.4000,0.9834146341463413,0.8,cycle_multiplier=1.5500,1.088780487804878,POSITIVE-CAPABLE,,current Flow-v2 physical equation,False,capacity classification uses service/demand deficit only
102.5,S11,Body Finishing / Manual Inspection,body_joining,MANUAL_ASSEMBLY,MICRO_STOPS,False,0.7024390243902439,0.25,expected_extra_seconds_per_visit=7.5672,0.7024390243902439,0.5,expected_extra_seconds_per_visit=15.8813,0.7024390243902439,0.8,expected_extra_seconds_per_visit=29.8800,0.7024390243902439,INCAPABLE,,current Flow-v2 physical equation,False,capacity classification uses service/demand deficit only
102.5,S11,Body Finishing / Manual Inspection,body_joining,MANUAL_ASSEMBLY,VEHICLE_MIX_OVERLOAD,True,0.7024390243902439,0.25,shift_toward_actual_slowest_variant=0.25,0.7024390243902439,0.5,shift_toward_actual_slowest_variant=0.60,0.7024390243902439,0.8,shift_toward_actual_slowest_variant=1.00,0.7024390243902439,INCAPABLE,ICE_SEDAN,current Flow-v2 physical equation,False,capacity classification uses service/demand deficit only
102.5,S11,Body Finishing / Manual Inspection,body_joining,MANUAL_ASSEMBLY,ARRIVAL_BURST,True,0.7024390243902439,0.25,arrival_headway_multiplier=0.95,0.7394094993581515,0.5,arrival_headway_multiplier=0.88,0.7982261640798226,0.8,arrival_headway_multiplier=0.78,0.9005628517823638,HARD_NEGATIVE,,provisional Phase-D demand-side design; not yet implemented,False,capacity classification uses service/demand deficit only
102.5,S11,Body Finishing / Manual Inspection,body_joining,MANUAL_ASSEMBLY,EQUIPMENT_DEGRADATION_UNSEEN,False,0.7024390243902439,0.25,cycle_multiplier=1.4000,0.7024390243902439,0.5,cycle_multiplier=1.6000,0.7024390243902439,0.8,cycle_multiplier=1.8400,0.7024390243902439,INCAPABLE,,current Flow-v2 physical equation,False,UNSEEN robustness only; excluded from supervised development
102.5,S12,Body-Out Dimensional Check,body_joining,DIMENSIONAL_INSPECTION,MANUAL_VARIATION,False,0.24390243902439024,0.25,cycle_multiplier=1.2750,0.24390243902439024,0.5,cycle_multiplier=1.4000,0.24390243902439024,0.8,cycle_multiplier=1.5500,0.24390243902439024,INCAPABLE,,current Flow-v2 physical equation,False,capacity classification uses service/demand deficit only
102.5,S12,Body-Out Dimensional Check,body_joining,DIMENSIONAL_INSPECTION,MICRO_STOPS,True,0.24390243902439024,0.25,expected_extra_seconds_per_visit=7.5672,0.3177286585365854,0.5,expected_extra_seconds_per_visit=15.8813,0.39884146341463417,0.8,expected_extra_seconds_per_visit=29.8800,0.5354146341463415,INCAPABLE,,current Flow-v2 physical equation,False,capacity classification uses service/demand deficit only
102.5,S12,Body-Out Dimensional Check,body_joining,DIMENSIONAL_INSPECTION,VEHICLE_MIX_OVERLOAD,True,0.24390243902439024,0.25,shift_toward_actual_slowest_variant=0.25,0.24390243902439024,0.5,shift_toward_actual_slowest_variant=0.60,0.24390243902439024,0.8,shift_toward_actual_slowest_variant=1.00,0.24390243902439024,INCAPABLE,ICE_SEDAN,current Flow-v2 physical equation,False,capacity classification uses service/demand deficit only
102.5,S12,Body-Out Dimensional Check,body_joining,DIMENSIONAL_INSPECTION,ARRIVAL_BURST,True,0.24390243902439024,0.25,arrival_headway_multiplier=0.95,0.25673940949935814,0.5,arrival_headway_multiplier=0.88,0.2771618625277162,0.8,arrival_headway_multiplier=0.78,0.3126954346466541,INCAPABLE,,provisional Phase-D demand-side design; not yet implemented,False,capacity classification uses service/demand deficit only
102.5,S12,Body-Out Dimensional Check,body_joining,DIMENSIONAL_INSPECTION,EQUIPMENT_DEGRADATION_UNSEEN,True,0.24390243902439024,0.25,cycle_multiplier=1.4000,0.3414634146341463,0.5,cycle_multiplier=1.6000,0.3902439024390244,0.8,cycle_multiplier=1.8400,0.44878048780487806,INCAPABLE,,current Flow-v2 physical equation,False,UNSEEN robustness only; excluded from supervised development
102.5,S13,Pretreatment,paint_surface,PAINT_COATING,MANUAL_VARIATION,False,0.3902439024390244,0.25,cycle_multiplier=1.2750,0.3902439024390244,0.5,cycle_multiplier=1.4000,0.3902439024390244,0.8,cycle_multiplier=1.5500,0.3902439024390244,INCAPABLE,,current Flow-v2 physical equation,False,capacity classification uses service/demand deficit only
102.5,S13,Pretreatment,paint_surface,PAINT_COATING,MICRO_STOPS,True,0.3902439024390244,0.25,expected_extra_seconds_per_visit=7.5672,0.46407012195121955,0.5,expected_extra_seconds_per_visit=15.8813,0.5451829268292683,0.8,expected_extra_seconds_per_visit=29.8800,0.6817560975609755,INCAPABLE,,current Flow-v2 physical equation,False,capacity classification uses service/demand deficit only
102.5,S13,Pretreatment,paint_surface,PAINT_COATING,VEHICLE_MIX_OVERLOAD,True,0.3902439024390244,0.25,shift_toward_actual_slowest_variant=0.25,0.3902439024390244,0.5,shift_toward_actual_slowest_variant=0.60,0.3902439024390244,0.8,shift_toward_actual_slowest_variant=1.00,0.3902439024390244,INCAPABLE,ICE_SEDAN,current Flow-v2 physical equation,False,capacity classification uses service/demand deficit only
102.5,S13,Pretreatment,paint_surface,PAINT_COATING,ARRIVAL_BURST,True,0.3902439024390244,0.25,arrival_headway_multiplier=0.95,0.41078305519897307,0.5,arrival_headway_multiplier=0.88,0.4434589800443459,0.8,arrival_headway_multiplier=0.78,0.5003126954346466,INCAPABLE,,provisional Phase-D demand-side design; not yet implemented,False,capacity classification uses service/demand deficit only
102.5,S13,Pretreatment,paint_surface,PAINT_COATING,EQUIPMENT_DEGRADATION_UNSEEN,True,0.3902439024390244,0.25,cycle_multiplier=1.4000,0.5463414634146341,0.5,cycle_multiplier=1.6000,0.6243902439024391,0.8,cycle_multiplier=1.8400,0.718048780487805,INCAPABLE,,current Flow-v2 physical equation,False,UNSEEN robustness only; excluded from supervised development
102.5,S14,E-Coat Application,paint_surface,PAINT_COATING,MANUAL_VARIATION,False,0.5365853658536586,0.25,cycle_multiplier=1.2750,0.5365853658536586,0.5,cycle_multiplier=1.4000,0.5365853658536586,0.8,cycle_multiplier=1.5500,0.5365853658536586,INCAPABLE,,current Flow-v2 physical equation,False,capacity classification uses service/demand deficit only
102.5,S14,E-Coat Application,paint_surface,PAINT_COATING,MICRO_STOPS,True,0.5365853658536586,0.25,expected_extra_seconds_per_visit=7.5672,0.6104115853658537,0.5,expected_extra_seconds_per_visit=15.8813,0.6915243902439026,0.8,expected_extra_seconds_per_visit=29.8800,0.8280975609756098,INCAPABLE,,current Flow-v2 physical equation,False,capacity classification uses service/demand deficit only
